Name,Date,Open,High,Low,Close,Adj Close,Volume
AMZN,9/4/18,101.324997,102.525002,100.650002,101.975502,101.975502,114422000
AMZN,9/5/18,101.905502,102.018997,99.494499,99.740997,99.740997,164412000
AMZN,9/6/18,100.3255,100.375,96.760498,97.915497,97.915497,149774000
AMZN,9/7/18,96.935501,98.760002,96.8675,97.6035,97.6035,97852000
AMZN,9/10/18,98.550003,98.652,96.575996,96.9505,96.9505,90896000
AMZN,9/11/18,96.413498,99.444,95.849998,99.357498,99.357498,100672000
AMZN,9/12/18,99.699997,100,98.122002,99.5,99.5,88280000
AMZN,9/13/18,100,100.438004,99.101501,99.4935,99.4935,72430000
AMZN,9/14/18,99.6465,99.682503,97.960999,98.509499,98.509499,72840000
AMZN,9/17/18,97.736504,97.841003,94.370499,95.401497,95.401497,141004000
AMZN,9/18/18,95.932503,97.910004,95.772003,97.052498,97.052498,85374000
AMZN,9/19/18,97.025002,97.041496,95.245003,96.320999,96.320999,81136000
AMZN,9/20/18,96.929001,97.75,96.612503,97.214996,97.214996,63098000
AMZN,9/21/18,97.710999,97.865501,95.525002,95.750504,95.750504,137118000
AMZN,9/24/18,95.189499,96.844002,93.25,96.718002,96.718002,84274000
AMZN,9/25/18,97.144997,98.795502,96.942497,98.727501,98.727501,90768000
AMZN,9/26/18,98.425003,99.762497,98.075996,98.7425,98.7425,86270000
AMZN,9/27/18,99.662003,100.807999,99.429001,100.649002,100.649002,86588000
AMZN,9/28/18,100.220497,101.325996,99.822998,100.150002,100.150002,81702000
AMZN,10/1/18,101.099503,101.6595,100.18,100.218002,100.218002,69210000
AMZN,10/2/18,99.999496,100.669502,98.288498,98.565498,98.565498,108014000
AMZN,10/3/18,99.084999,99.485001,97.490501,97.638,97.638,105062000
AMZN,10/4/18,97.449997,97.800003,94.828499,95.471001,95.471001,145140000
AMZN,10/5/18,95.899498,96.454002,93.141502,94.482498,94.482498,136446000
AMZN,10/8/18,93.699997,95.099998,91.532997,93.221001,93.221001,147864000
AMZN,10/9/18,92.999496,94.834,92.615997,93.515999,93.515999,95458000
AMZN,10/10/18,92.894501,92.928001,87.720497,87.762497,87.762497,219778000
AMZN,10/11/18,86.199997,87.769997,84.254997,85.968002,85.968002,278718000
AMZN,10/12/18,90.400002,90.447502,87.126503,89.430496,89.430496,188892000
AMZN,10/15/18,89.75,89.752502,86.711502,88.047501,88.047501,128744000
AMZN,10/16/18,89.175003,91.194,88.077499,90.998001,90.998001,117198000
AMZN,10/17/18,92.139503,92.25,90.349998,91.586502,91.586502,105904000
AMZN,10/18/18,91.074501,91.5075,88.393501,88.536003,88.536003,117480000
AMZN,10/19/18,89.258003,90.455002,87.650002,88.2015,88.2015,118144000
AMZN,10/22/18,89.199997,90.474998,87.800003,89.464996,89.464996,90000000
AMZN,10/23/18,87.112,88.817001,85.699997,88.434998,88.434998,134478000
AMZN,10/24/18,88.684998,88.885498,82.828003,83.209999,83.209999,138568000
AMZN,10/25/18,85.167,89.740501,84.600502,89.108498,89.108498,205714000
AMZN,10/26/18,82.4795,84.922997,80.150002,82.140503,82.140503,299276000
AMZN,10/29/18,83,83.287003,74.75,76.944,76.944,277322000
AMZN,10/30/18,74.307999,77.0495,73.818001,76.521004,76.521004,249202000
AMZN,10/31/18,78.499496,81.195503,78.254501,79.900497,79.900497,187804000
AMZN,11/1/18,81.176498,83.522499,79.921997,83.276497,83.276497,162710000
AMZN,11/2/18,83.929497,84.872002,82.591499,83.276497,83.276497,139110000
AMZN,11/5/18,82.878502,82.904503,79.818001,81.389999,81.389999,112494000
AMZN,11/6/18,80.917503,83.25,80.727501,82.140503,82.140503,85148000
AMZN,11/7/18,83.650002,87.961502,83.204002,87.774498,87.774498,163844000
AMZN,11/8/18,87.75,89.199997,86.255501,87.745499,87.745499,130698000
AMZN,11/9/18,86.625,87.195999,85.093498,85.621498,85.621498,118044000
AMZN,11/12/18,84.912003,85.427498,81.500504,81.842499,81.842499,136124000
AMZN,11/13/18,82.4645,83.852997,80.6875,81.558502,81.558502,118666000
AMZN,11/14/18,82.816002,83.650002,79.8535,79.9505,79.9505,129738000
AMZN,11/15/18,79.050499,81.240997,77.3255,80.972,80.972,168546000
AMZN,11/16/18,79.375,80.723999,78.655998,79.670502,79.670502,121322000
AMZN,11/19/18,78.850502,79.059502,75.167999,75.614502,75.614502,155800000
AMZN,11/20/18,71.875,76.737503,71,74.773003,74.773003,217576000
AMZN,11/21/18,77.149498,77.5,75.75,75.836502,75.836502,114336000
AMZN,11/23/18,75.849998,76.809998,75.0905,75.102997,75.102997,54152000
AMZN,11/26/18,76.949997,79.240501,76.210999,79.066498,79.066498,125154000
AMZN,11/27/18,78.7995,79.8825,77.900497,79.070999,79.070999,115664000
AMZN,11/28/18,80.695999,84.072502,80.060997,83.887497,83.887497,169174000
AMZN,11/29/18,83.749496,84.499496,82.616501,83.678497,83.678497,132264000
AMZN,11/30/18,83.974998,84.800003,83.324997,84.508499,84.508499,115236000
AMZN,12/3/18,88.473,88.917,86.5,88.617996,88.617996,137246000
AMZN,12/4/18,87.800003,88.516998,83.25,83.419998,83.419998,173890000
AMZN,12/6/18,80.7435,85.052498,80.4925,84.959503,84.959503,175788000
AMZN,12/7/18,85.253502,85.946503,81.273003,81.456497,81.456497,151522000
AMZN,12/10/18,81.192001,82.899498,79.543503,82.051498,82.051498,149896000
AMZN,12/11/18,83.900002,83.973503,80.980003,82.162003,82.162003,124894000
AMZN,12/12/18,83.449997,85.249496,83.013496,83.177002,83.177002,131960000
AMZN,12/13/18,84,84.606003,82.074997,82.918999,82.918999,105426000
AMZN,12/14/18,81.900002,82.128502,79.25,79.595497,79.595497,127344000
AMZN,12/17/18,78.300003,78.806503,75.250504,76.045502,76.045502,176596000
AMZN,12/18/18,77,78.377502,76.150497,77.573997,77.573997,130460000
AMZN,12/19/18,77.152496,79.226501,74.158997,74.753998,74.753998,175844000
AMZN,12/20/18,74.199997,75.474998,71.634499,73.041496,73.041496,199836000
AMZN,12/21/18,73.249496,74,68.197998,68.872498,68.872498,272806000
AMZN,12/24/18,67.300003,69.801498,65.349998,67.197998,67.197998,144400000
AMZN,12/26/18,68.444504,73.657997,68.150497,73.544998,73.544998,208236000
AMZN,12/27/18,72.709999,73.449997,69.515503,73.082001,73.082001,194440000
AMZN,12/28/18,73.667503,75.6735,72.449997,73.901001,73.901001,176580000
AMZN,12/31/18,75.540001,76.038002,74.349998,75.098503,75.098503,139090000
AMZN,1/2/19,73.260002,77.667999,73.046501,76.956497,76.956497,159662000
AMZN,1/3/19,76.000504,76.900002,74.855499,75.014,75.014,139512000
AMZN,1/4/19,76.5,79.699997,75.915497,78.769501,78.769501,183652000
AMZN,1/7/19,80.115501,81.727997,79.459503,81.475502,81.475502,159864000
AMZN,1/8/19,83.234497,83.830498,80.830498,82.829002,82.829002,177628000
AMZN,1/9/19,82.649002,83.389999,82.07,82.971001,82.971001,126976000
AMZN,1/10/19,82.050499,83.162498,81.081001,82.810997,82.810997,130154000
AMZN,1/11/19,82.027496,83.014503,81.810997,82.028,82.028,93724000
AMZN,1/14/19,80.75,82.410004,79.7575,80.860497,80.860497,120118000
AMZN,1/15/19,81.599998,83.758003,81.300499,83.727997,83.727997,119970000
AMZN,1/16/19,84.210999,85.25,83.793999,84.189003,84.189003,127338000
AMZN,1/17/19,84,85.008499,83.875,84.661003,84.661003,84178000
AMZN,1/18/19,85.599998,85.809998,84.577003,84.809998,84.809998,120410000
AMZN,1/22/19,84.050003,84.093498,80.510002,81.608498,81.608498,128336000
AMZN,1/23/19,82.800003,82.871498,80.599998,82.000999,82.000999,104504000
AMZN,1/24/19,82.053497,82.862999,81.588997,82.746498,82.746498,81798000
AMZN,1/25/19,83.525002,84.174004,83.080498,83.528503,83.528503,98918000
AMZN,1/28/19,82.179497,82.25,80.704498,81.894501,81.894501,96754000
AMZN,1/29/19,81.563499,81.619003,79.536003,79.694,79.694,92656000
AMZN,1/30/19,81.150002,83.847504,80.984001,83.5215,83.5215,115676000
AMZN,1/31/19,84.642502,86.820503,83.954002,85.936501,85.936501,218206000
AMZN,2/1/19,81.944,83.653,81.100502,81.311501,81.311501,230124000
AMZN,2/4/19,81.150002,82.481499,80.675003,81.665497,81.665497,98582000
AMZN,2/5/19,82.167,83.263,82.125,82.940498,82.940498,89062000
AMZN,2/6/19,83.537498,83.612999,81.667,82.013,82.013,78798000
AMZN,2/7/19,81.25,81.277,79.6455,80.718498,80.718498,92532000
AMZN,2/8/19,79.300003,79.429497,78.337997,79.411003,79.411003,113150000
AMZN,2/11/19,80.049004,80.4645,79.300003,79.550003,79.550003,66346000
AMZN,2/12/19,80.199997,81.970001,79.944,81.900497,81.900497,97172000
AMZN,2/13/19,82.349998,82.819,81.855499,82,82,71206000
AMZN,2/14/19,81.224998,81.894997,80.303001,81.1325,81.1325,82410000
AMZN,2/15/19,81.392998,81.445503,80.224998,80.397499,80.397499,86878000
AMZN,2/19/19,80.050003,81.699997,80.028,81.378998,81.378998,73634000
AMZN,2/20/19,81.5,81.746498,80.505997,81.105003,81.105003,66752000
AMZN,2/21/19,80.9925,81.178001,80.045502,80.972,80.972,69668000
AMZN,2/22/19,81.175003,81.747002,81.058502,81.578003,81.578003,61924000
AMZN,2/25/19,82.072502,82.730003,81.519501,81.650002,81.650002,63690000
AMZN,2/26/19,81.299004,81.999496,80.806503,81.82,81.82,53316000
AMZN,2/27/19,81.408997,82.0905,80.754997,82.054497,82.054497,62976000
AMZN,2/28/19,81.762497,82.588501,81.691498,81.991501,81.991501,60518000
AMZN,3/1/19,82.7565,83.712997,82.550003,83.586502,83.586502,99498000
AMZN,3/4/19,84.25,85.471497,83.718002,84.808502,84.808502,123348000
AMZN,3/5/19,85.147499,85.389999,84.4505,84.621498,84.621498,73630000
AMZN,3/6/19,84.7985,84.887497,83.414001,83.447502,83.447502,79920000
AMZN,3/7/19,83.3685,83.487503,81.025497,81.297501,81.297501,99140000
AMZN,3/8/19,80.2005,81.136002,79.328499,81.040001,81.040001,93340000
AMZN,3/11/19,81.306,83.614502,81.300499,83.530998,83.530998,77528000
AMZN,3/12/19,83.449997,84.213501,83.049004,83.654999,83.654999,72290000
AMZN,3/13/19,84.150002,85,83.967499,84.540497,84.540497,71040000
AMZN,3/14/19,84.559998,85.099998,84.217003,84.310997,84.310997,58932000
AMZN,3/15/19,85.150002,85.940002,84.656502,85.617996,85.617996,151018000
AMZN,3/18/19,85.635002,87.5,85.6315,87.107498,87.107498,108582000
AMZN,3/19/19,87.675499,89.208,87.675499,88.092499,88.092499,127284000
AMZN,3/20/19,88.497002,89.974998,88.351501,89.863503,89.863503,125312000
AMZN,3/21/19,89.813004,91.1875,89.363998,90.962997,90.962997,115356000
AMZN,3/22/19,90.508499,90.948997,88.155502,88.238503,88.238503,127260000
AMZN,3/25/19,87.889503,89.134003,87.375,88.712997,88.712997,102076000
AMZN,3/26/19,89.650002,90.288498,88.667999,89.188004,89.188004,97318000
AMZN,3/27/19,89.206497,89.375,87.283997,88.285004,88.285004,86496000
AMZN,3/28/19,88.5,88.8965,87.6735,88.670998,88.670998,60860000
AMZN,3/29/19,89.329002,89.642998,88.831497,89.037498,89.037498,66416000
AMZN,4/1/19,90.005501,90.783501,89.936501,90.709503,90.709503,84776000
AMZN,4/2/19,90.551003,91,90.255997,90.698997,90.698997,68962000
AMZN,4/3/19,91.335999,91.5,90.481003,91.035004,91.035004,78522000
AMZN,4/4/19,91.032501,91.4375,90.209999,90.943001,90.943001,72478000
AMZN,4/5/19,91.449997,91.929001,91.259499,91.863998,91.863998,72810000
AMZN,4/8/19,91.661499,92.510002,91.255501,92.492996,92.492996,75056000
AMZN,4/9/19,92.274498,92.654503,91.588997,91.792,91.792,74288000
AMZN,4/10/19,92.050003,92.400002,91.440498,92.366501,92.366501,59280000
AMZN,4/11/19,92.434998,92.497498,92.015503,92.203499,92.203499,53096000
AMZN,4/12/19,92.419998,92.574997,92.065002,92.153,92.153,62288000
AMZN,4/15/19,92.099998,92.342499,90.945,92.2435,92.2435,74488000
AMZN,4/16/19,92.567497,93.488503,92.400002,93.152,93.152,60892000
AMZN,4/17/19,93.649498,93.823502,93.022003,93.240997,93.240997,57870000
AMZN,4/18/19,93.439499,93.541,92.973999,93.084503,93.084503,54998000
AMZN,4/22/19,92.769997,94.420998,92.281998,94.365501,94.365501,67476000
AMZN,4/23/19,94.559998,96.462997,94.478996,96.188499,96.188499,92808000
AMZN,4/24/19,96.25,96.484497,94.907997,95.087502,95.087502,73516000
AMZN,4/25/19,95.849998,96.122498,95.015503,95.112503,95.112503,121982000
AMZN,4/26/19,96.449997,97.550003,94.900002,97.531502,97.531502,168652000
AMZN,4/29/19,97.449997,97.817001,96.704498,96.921501,96.921501,80426000
AMZN,4/30/19,96.504997,96.7855,95.347504,96.325996,96.325996,70120000
AMZN,5/1/19,96.654503,97.181999,95.527496,95.575996,95.575996,62340000
AMZN,5/2/19,95.666496,96.077499,94.093498,95.041,95.041,79258000
AMZN,5/3/19,97.449997,98.220001,96.800003,98.123001,98.123001,127632000
AMZN,5/6/19,95.899002,97.949997,95.525002,97.527496,97.527496,108356000
AMZN,5/7/19,96.999496,97.455002,95.168999,96.050003,96.050003,118042000
AMZN,5/8/19,95.943497,96.768501,95.5,95.888496,95.888496,81572000
AMZN,5/9/19,95,95.470001,93.800003,94.9935,94.9935,106166000
AMZN,5/10/19,94.900002,95.189499,92.800003,94.499001,94.499001,114360000
AMZN,5/13/19,91.828003,92.327003,90.900002,91.134003,91.134003,115668000
AMZN,5/14/19,91.974998,92.622002,90.787498,92.005997,92.005997,92582000
AMZN,5/15/19,91.397499,93.721497,91.150002,93.557503,93.557503,93852000
AMZN,5/16/19,94.296997,95.875504,94.114502,95.378502,95.378502,94156000
AMZN,5/17/19,94.652496,95.526497,93.366501,93.449997,93.449997,94732000
AMZN,5/20/19,92.634499,93.389,91.777,92.948502,92.948502,75964000
AMZN,5/21/19,93.739502,93.949997,92.300003,92.875999,92.875999,80102000
AMZN,5/22/19,92.588997,93.574501,92.550003,92.984001,92.984001,58732000
AMZN,5/23/19,91.829498,92.199997,90.209999,90.774002,90.774002,88486000
AMZN,5/24/19,91.794502,92.087997,90.892502,91.164001,91.164001,67394000
AMZN,5/28/19,91.637497,92.463501,91.3675,91.821503,91.821503,64000000
AMZN,5/29/19,91.155998,91.5,90.376503,90.959503,90.959503,85580000
AMZN,5/30/19,91.274498,91.473503,90.391502,90.816002,90.816002,62938000
AMZN,5/31/19,89.500504,89.779503,88.635002,88.753502,88.753502,92376000
AMZN,6/3/19,88.000504,88.314499,83.599998,84.634499,84.634499,181974000
AMZN,6/4/19,84.961998,86.541,84.044502,86.477997,86.477997,113582000
AMZN,6/5/19,87.480003,87.599998,85.762497,86.925003,86.925003,84796000
AMZN,6/6/19,86.885498,88,86.306503,87.718002,87.718002,73786000
AMZN,6/7/19,88.184998,90.3125,87.974503,90.2015,90.2015,96164000
AMZN,6/10/19,91.099998,94.2435,90.900002,93.031502,93.031502,107420000
AMZN,6/11/19,94.162498,94.684998,92.900002,93.184998,93.184998,80854000
AMZN,6/12/19,92.698997,93.25,92.219002,92.765999,92.765999,53566000
AMZN,6/13/19,93.335999,94.154503,93.111,93.514999,93.514999,55916000
AMZN,6/14/19,93.199997,93.800003,92.949997,93.483498,93.483498,57024000
AMZN,6/17/19,93.824997,94.7845,93.772499,94.301498,94.301498,52686000
AMZN,6/18/19,95.067497,96.083504,94.989502,95.068497,95.068497,77914000
AMZN,6/19/19,95.391998,95.978996,94.623497,95.439499,95.439499,57906000
AMZN,6/20/19,96.666496,96.760002,95.290001,95.9095,95.9095,64344000
AMZN,6/21/19,95.805,96.297501,95.378998,95.565002,95.565002,78672000
AMZN,6/24/19,95.633003,95.843002,95.065002,95.695,95.695,45660000
AMZN,6/25/19,95.592003,95.819504,93.621002,93.913498,93.913498,60246000
AMZN,6/26/19,94.624001,95.190002,94.365997,94.891502,94.891502,48838000
AMZN,6/27/19,95.099998,95.561996,94.902,95.213997,95.213997,42834000
AMZN,6/28/19,95.455002,95.647003,94.199997,94.681503,94.681503,60748000
AMZN,7/1/19,96.149002,96.490997,95.733002,96.109497,96.109497,63842000
AMZN,7/2/19,95.969002,96.739502,95.331497,96.7155,96.7155,52918000
AMZN,7/3/19,96.794502,97.079498,96.525002,96.949997,96.949997,33806000
AMZN,7/5/19,96.43,97.294998,96.264999,97.1455,97.1455,52568000
AMZN,7/8/19,96.706001,97.800003,96.412498,97.615997,97.615997,57668000
AMZN,7/9/19,97.389999,99.500504,97.174004,99.415001,99.415001,86914000
AMZN,7/10/19,99.8255,101.247002,99.769997,100.870499,100.870499,98638000
AMZN,7/11/19,101.280998,101.790001,99.764999,100.053497,100.053497,86356000
AMZN,7/12/19,100.413498,100.849998,100.193497,100.550003,100.550003,50186000
AMZN,7/15/19,101.07,101.144997,100.077499,101.0495,101.0495,59626000
AMZN,7/16/19,100.528999,101.316002,100.060997,100.495003,100.495003,52364000
AMZN,7/17/19,100.352501,100.599998,99.601501,99.601501,99.601501,51176000
AMZN,7/18/19,99.000504,99.375,97.577499,98.894997,98.894997,69738000
AMZN,7/19/19,99.560501,99.800003,98.111504,98.225998,98.225998,63712000
AMZN,7/22/19,98.556999,99.449997,97.913002,99.281502,99.281502,58000000
AMZN,7/23/19,99.7995,99.889503,98.656502,99.724503,99.724503,54070000
AMZN,7/24/19,98.464996,100.065002,98.293503,100.040497,100.040497,52626000
AMZN,7/25/19,100.050003,100.059998,98.636002,98.691002,98.691002,82730000
AMZN,7/26/19,97.099998,97.544998,96.225502,97.152496,97.152496,98542000
AMZN,7/29/19,96.5,96.611504,94.527,95.622498,95.622498,89864000
AMZN,7/30/19,94.556,95.494499,94.174004,94.926498,94.926498,58218000
AMZN,7/31/19,94.905502,94.977501,92.472,93.338997,93.338997,89414000
AMZN,8/1/19,93.585999,94.896004,92.2005,92.765999,92.765999,94266000
AMZN,8/2/19,92.253502,92.318001,90.401001,91.162003,91.162003,99124000
AMZN,8/5/19,88.511002,89.433502,87.439003,88.2565,88.2565,121164000
AMZN,8/6/19,89.611504,89.688499,87.669998,89.391502,89.391502,101406000
AMZN,8/7/19,88.699501,89.946503,87.849998,89.669998,89.669998,90538000
AMZN,8/8/19,90.300003,91.712997,89.905502,91.644501,91.644501,74024000
AMZN,8/9/19,91.447502,91.554497,90.111,90.378998,90.378998,57596000
AMZN,8/12/19,89.7995,90.049004,88.849998,89.246002,89.246002,58110000
AMZN,8/13/19,89.150002,91.586998,89,91.217003,91.217003,79880000
AMZN,8/14/19,89.650497,89.782501,87.861,88.148003,88.148003,97872000
AMZN,8/15/19,89.099503,89.400002,88.098,88.806,88.806,75182000
AMZN,8/16/19,89.644501,90.1455,89.227501,89.628502,89.628502,60360000
AMZN,8/19/19,90.903999,91.300003,90.630501,90.806,90.806,56326000
AMZN,8/20/19,90.724998,90.841003,89.994003,90.069,90.069,38590000
AMZN,8/21/19,90.969498,91.478996,90.75,91.177002,91.177002,40636000
AMZN,8/22/19,91.400002,91.470497,90.004997,90.233002,90.233002,53070000
AMZN,8/23/19,89.651497,90.245003,87.261497,87.481003,87.481003,105416000
AMZN,8/26/19,88.345497,88.5,87.175499,88.443497,88.443497,61600000
AMZN,8/27/19,88.786499,88.970001,87.334,88.091499,88.091499,60394000
AMZN,8/28/19,87.75,88.392998,87.202499,88.212502,88.212502,48394000
AMZN,8/29/19,89.150002,89.927498,88.862503,89.32,89.32,60302000
AMZN,8/30/19,89.874496,89.987,88.2285,88.814499,88.814499,61174000
AMZN,9/3/19,88.5,90.040001,88.400002,89.491997,89.491997,70860000
AMZN,9/4/19,90.25,90.3815,89.811501,90.030998,90.030998,46482000
AMZN,9/5/19,91.097504,92.099998,90.778999,92.036003,92.036003,66216000
AMZN,9/6/19,91.911003,92.032501,91.32,91.675499,91.675499,49938000
AMZN,9/9/19,92.050003,92.5,91.230499,91.567497,91.567497,59990000
AMZN,9/10/19,91.137497,91.290497,90.266998,91.027496,91.027496,52278000
AMZN,9/11/19,90.607002,91.670998,90.454002,91.149498,91.149498,48656000
AMZN,9/12/19,91.8815,92.682999,91.713997,92.177498,92.177498,56470000
AMZN,9/13/19,92.100502,92.306,91.758499,91.967003,91.967003,39426000
AMZN,9/16/19,91.200996,91.2845,90.010002,90.391998,90.391998,73510000
AMZN,9/17/19,90.353996,91.199501,90.205002,91.127502,91.127502,39648000
AMZN,9/18/19,90.851997,91.102997,89.775002,90.873001,90.873001,50112000
AMZN,9/19/19,91.051003,91.628502,90.894997,91.074997,91.074997,40630000
AMZN,9/20/19,91.085503,91.531502,89.045998,89.708,89.708,106838000
AMZN,9/23/19,88.849998,89.635002,88.365997,89.264999,89.264999,58446000
AMZN,9/24/19,89.530502,89.7855,86.777496,87.080498,87.080498,92320000
AMZN,9/25/19,87.367996,88.650002,86.150002,88.416496,88.416496,69864000
AMZN,9/26/19,88.139503,88.168503,86.574997,86.991997,86.991997,70736000
AMZN,9/27/19,87.400002,87.456001,85.691002,86.272499,86.272499,78144000
AMZN,9/30/19,86.349503,86.873001,85.460999,86.795502,86.795502,52894000
AMZN,10/1/19,87.300003,87.779999,86.420502,86.782501,86.782501,61690000
AMZN,10/2/19,86.387001,86.444504,85.25,85.661499,85.661499,66022000
AMZN,10/3/19,85.650002,86.25,84.252998,86.221001,86.221001,69364000
AMZN,10/4/19,86.301003,87.028999,85.961502,86.982498,86.982498,49438000
AMZN,10/7/19,86.581497,87.391502,86.184998,86.633003,86.633003,43094000
AMZN,10/8/19,86.124496,86.349998,85.25,85.275497,85.275497,50840000
AMZN,10/9/19,85.980499,86.497498,85.718002,86.099503,86.099503,40870000
AMZN,10/10/19,86.262001,86.914497,85.6875,86.013,86.013,51504000
AMZN,10/11/19,87.146004,87.272499,86.492996,86.596001,86.596001,65100000
AMZN,10/14/19,86.445503,87.094498,86.099998,86.821503,86.821503,38204000
AMZN,10/15/19,87.107002,88.822502,87.030998,88.369003,88.369003,62234000
AMZN,10/16/19,88.666496,89.311996,88.526001,88.871498,88.871498,55268000
AMZN,10/17/19,89.824501,89.942497,89.100998,89.374001,89.374001,52948000
AMZN,10/18/19,89.389999,89.698997,87.459999,87.875504,87.875504,67250000
AMZN,10/21/19,88.483002,89.293999,88.25,89.282997,89.282997,42608000
AMZN,10/22/19,89.407501,89.488998,88.099998,88.286499,88.286499,42234000
AMZN,10/23/19,88.065002,88.502502,87.099998,88.108498,88.108498,42764000
AMZN,10/24/19,88.554497,89.417,88.013496,89.039001,89.039001,88922000
AMZN,10/25/19,84.877502,88.210503,84.75,88.066498,88.066498,192528000
AMZN,10/28/19,87.403,88.934998,87.125,88.853996,88.853996,74178000
AMZN,10/29/19,88.740501,88.849998,87.790497,88.135498,88.135498,45538000
AMZN,10/30/19,88.012001,89.119003,87.956001,88.999496,88.999496,48988000
AMZN,10/31/19,88.7995,89.599998,88.573997,88.833,88.833,55624000
AMZN,11/1/19,89.400497,89.872498,89.260498,89.571999,89.571999,55808000
AMZN,11/4/19,90.050499,90.752998,90.050499,90.233002,90.233002,55438000
AMZN,11/5/19,90.458,90.512497,89.699997,90.085503,90.085503,37710000
AMZN,11/6/19,90.050003,90.125,89.429001,89.788498,89.788498,40596000
AMZN,11/7/19,90.188004,90.294998,89.174004,89.410004,89.410004,53022000
AMZN,11/8/19,89.394501,89.494003,88.702003,89.293999,89.293999,42466000
AMZN,11/11/19,88.900002,89,88.356499,88.582497,88.582497,38920000
AMZN,11/12/19,88.733002,89.310997,88.595497,88.900002,88.900002,40752000
AMZN,11/13/19,88.669502,88.75,87.365997,87.655502,87.655502,59790000
AMZN,11/14/19,87.571503,88.329498,87.477997,87.730003,87.730003,45296000
AMZN,11/15/19,88.002502,88.084,86.642998,86.974503,86.974503,78552000
AMZN,11/18/19,86.915001,87.684998,86.135498,87.626503,87.626503,56790000
AMZN,11/19/19,87.849503,88.033997,87.151497,87.639503,87.639503,45416000
AMZN,11/20/19,87.457001,88.125999,86.706001,87.276497,87.276497,55800000
AMZN,11/21/19,87.150002,87.343498,86.517998,86.735497,86.735497,53258000
AMZN,11/22/19,86.950996,87.321503,86.550003,87.286003,87.286003,49582000
AMZN,11/25/19,87.662498,88.871002,87.662003,88.692001,88.692001,69724000
AMZN,11/26/19,88.996002,89.851501,88.917503,89.847,89.847,63624000
AMZN,11/27/19,90.050003,91.224998,89.865501,90.925499,90.925499,60512000
AMZN,11/29/19,90.889,91.234497,90.039497,90.040001,90.040001,38468000
AMZN,12/2/19,90.220001,90.277496,88.134003,89.080002,89.080002,78512000
AMZN,12/3/19,88,88.643501,87.361504,88.498001,88.498001,67618000
AMZN,12/4/19,88.7005,89.454498,88.011002,88.0345,88.0345,53402000
AMZN,12/5/19,88.175003,88.175003,87,87.024002,87.024002,56476000
AMZN,12/6/19,87.559998,87.720001,87.0065,87.580002,87.580002,62348000
AMZN,12/9/19,87.532997,88.344498,87.280502,87.475502,87.475502,48856000
AMZN,12/10/19,87.370003,87.533501,86.75,86.960503,86.960503,50286000
AMZN,12/11/19,87.083504,87.5,86.7855,87.435997,87.435997,41952000
AMZN,12/12/19,87.5,88.199997,87.272003,88.016502,88.016502,61918000
AMZN,12/13/19,88.25,88.449501,87.75,88.046997,88.046997,54914000
AMZN,12/16/19,88.349998,88.474998,87.852501,88.460503,88.460503,62904000
AMZN,12/17/19,88.900497,89.599998,88.869499,89.532997,89.532997,72888000
AMZN,12/18/19,89.750999,89.910004,89.117996,89.2015,89.2015,67028000
AMZN,12/19/19,89.025002,89.649498,88.703003,89.613998,89.613998,53056000
AMZN,12/20/19,89.981003,90.148499,89.122498,89.324997,89.324997,103016000
AMZN,12/23/19,89.413002,89.650002,89.225502,89.650002,89.650002,42728000
